Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,CleanedReview
567571,B001BKLHMI,AJGM7EAQQSTX9,"JudyS ""JudyS""",0,0,4,1327276800,Taste Like Gingerbread,"These are a little different than the other Kashi GOLEAN Crunchy Bars. Instead of the chocolate, there is a coating that may be vanilla. It was hard to tell. Tasty, but not chocolate. They taste more like gingerbread than anything else, and they don't taste like coffee cake. However, they are a nice alternative to the other Crunchy Bars. If you like the other flavors, you will probably like these too.",little different kashi golean crunchy bar instead chocolate coating may vanilla hard tell tasty chocolate taste like gingerbread anything else dont taste like coffee cake however nice alternative crunchy bar like flavor probably like
567572,B001BKLHMI,A21PLW2FHTCPZG,sophb214,0,0,5,1324252800,yumm,"This is my favorite flavor of the Go lean bars- it's filling, sweet, satisfies craving every time and it's nutritious- all around yumm",favorite flavor go lean bar filling sweet satisfies craving every time nutritious around yumm
567573,B001BKLHMI,A2TXW6SYDRVU5M,California mom,0,0,5,1322352000,Kashi GOLEAN Cinnamon Coff Cake Bars,"I used to be able to find these in the stores, but with cut backs due to the economy on stock, I can only find them online.  Great for snacks or hiking.",used able find store cut back due economy stock find online great snack hiking
567574,B001BKLHMI,A25S1YNQE55GOK,"LAK ""LAK""",0,0,5,1320883200,Kashi Crunch,"These are the best!  The price is better than any of the local grocery stores, delivered fresh and on time.  If you like these, go with Amazons subscription and save even more!",best price better local grocery store delivered fresh time like go amazon subscription save even
567575,B001BKLHMI,A1YXY2JGDLO8XG,Bre,0,0,5,1308355200,Best bars in the world,"I love these more than any granola, energy, meal or any other bar I have ever tried... And I've probably tried them all. They're sweet, cinnamon-y, and remind me a little of spice cake; they've also got little pieces of hazlenut in them which adds a nice nutty flavor to the whole thing, and the frosting type substance is really good too. The texture is like a crispy rice cereal bar, but much better (to me anyway), and they're chewy, don't buy these expecting them to be like the crunchy Nautre Valley granola bars. These have got lots of fiber and protein, so they're quite filling, and they're low in fat, and the fats they do have are good fats. They're also made with healthy, natural ingredients that are really good for you. I would absolutely recommend giving these a try.",love granola energy meal bar ever tried ive probably tried theyre sweet cinnamony remind little spice cake theyve also got little piece hazlenut add nice nutty flavor whole thing frosting type substance really good texture like crispy rice cereal bar much better anyway theyre chewy dont buy expecting like crunchy nautre valley granola bar got lot fiber protein theyre quite filling theyre low fat fat good fat theyre also made healthy natural ingredient really good would absolutely recommend giving try
567576,B001BKLHMI,AWWUIWQMTU189,R. Preiss,0,0,5,1308268800,My family loves them.,"In fact they love them so much that when local stores stopped carrying them, I started buying them on the internet.  Healthy and flavorful - a guilt-free snack for the kids.",fact love much local store stopped carrying started buying internet healthy flavorful guiltfree snack kid
567577,B001BKLHMI,A3128NFPAGOHPI,nikbik,0,0,5,1306713600,Love these Kashi bars!,"I have had a hard time finding the Kashi Golean Crunchy Cinnamon Coffee Cake Bars in stores. So, I was thrilled to find them on Amazon and have them delivered to my house! They arrived on time and were just what I expected! Thank you, I will definitely reorder this item!",hard time finding kashi golean crunchy cinnamon coffee cake bar store thrilled find amazon delivered house arrived time expected thank definitely reorder item
567578,B001BKLHMI,A3H7AOFQDPU0JV,"Timothy Capehart ""Review-a-holic""",0,0,5,1299110400,I think I have a new favorite food,"I have reviewed a lot of these snack bars over the past couple of years, this is by far the most delicious. I would eat one every day.<br /><br />That's really not hyperbole. Yesterday I had a Pure Protein S'more. I thought. Oh that was good. Not really S'more flavoured, but I liked it. Today, I moved on to this one and it's just the right amount of sweet, chew, cinnamon...only 160 calories, 8g protein, 5g of fiber...ok so some of the other bars are a little more packed with fiber and protein, but they don't taste this good.<br /><br />Kashi, you done good! (Not that I am surprised)",reviewed lot snack bar past couple year far delicious would eat one every daythats really hyperbole yesterday pure protein smore thought oh good really smore flavoured liked today moved one right amount sweet chew cinnamononly calorie g protein g fiberok bar little packed fiber protein dont taste goodkashi done good surprised
567579,B001BKLHMI,A1B62PZ6SXXY03,"Quality review ""by LB""",1,2,5,1310774400,Breakfast or desert,"Another great Kashi product I can give my kids (and indulge in myself)!  We enjoy it as an afternoon snack or a healthful desert alternative. The coffee flavor is very faint, more like cinnamon cake with frosting. We'll try some other flavors next.",another great kashi product give kid indulge enjoy afternoon snack healthful desert alternative coffee flavor faint like cinnamon cake frosting well try flavor next
567580,B001BKLHMI,A2DDF8DXK7VUEX,French Toast Queen,0,1,4,1282435200,not my favorite Kashi,"I LOVE Kashi bars, the red/green/yellow ones. These are the blue ones. I'm sure it's just personal taste...I just didn't like them as much. Don't think there's anything ""wrong"" with them.",love kashi bar redgreenyellow one blue one im sure personal tastei didnt like much dont think there anything wrong
567581,B001BKLHMI,AQ9HVSTUKFNKD,"Sandra B. Malone ""malone, sandi""",2,5,1,1273795200,Stale Product w/ Expiration Date of August 2010,"Amazon.com:<br /> I definetly would have wanted to know the product expiration date. If I had known the date of<br />expiration was August 2010, I would not have ordered it. The bars were so hard to chew and stale<br />I asked to return them. Permission was granted and I received a refund without having to pay for<br />return shipping. I was very appreciative of your customer service concern with this problem and<br />resolution of handling of this problem in a prompt and courteous manner.* Please note that in our<br />local stores the expiration dates are March 2010 on this product and they are fresh and flavorful.<br />Thank you for allowing my review; maybe, this will prevent the dissatisfaction of other Amazon<br />customers.  Very Sincerely, Sandra",amazoncom definetly would wanted know product expiration date known date ofexpiration august would ordered bar hard chew stalei asked return permission granted received refund without pay forreturn shipping appreciative customer service concern problem andresolution handling problem prompt courteous manner please note ourlocal store expiration date march product fresh flavorfulthank allowing review maybe prevent dissatisfaction amazoncustomers sincerely sandra
